Entity,Code,Day,total_vaccinations_per_hundred
Canada,CAN,5/28/2021,60.44
Canada,CAN,5/29/2021,61.36
Canada,CAN,5/30/2021,62.19
Canada,CAN,5/31/2021,63.22
Canada,CAN,6/1/2021,64.04
Canada,CAN,6/2/2021,64.97
Canada,CAN,6/3/2021,66.06
Canada,CAN,6/4/2021,67.29
Canada,CAN,6/5/2021,68.29
Canada,CAN,6/6/2021,69.14
Canada,CAN,6/7/2021,70.22
Canada,CAN,6/8/2021,71.16
Canada,CAN,6/9/2021,72.22
Canada,CAN,6/10/2021,73.47
Canada,CAN,6/11/2021,74.82
Canada,CAN,6/12/2021,75.9
Canada,CAN,6/13/2021,76.9
Canada,CAN,6/14/2021,78.08
Canada,CAN,6/15/2021,79.27
Canada,CAN,6/16/2021,80.49
Canada,CAN,6/17/2021,81.83
Canada,CAN,6/18/2021,83.24
Canada,CAN,6/19/2021,84.35
Canada,CAN,6/20/2021,85.29
Canada,CAN,6/21/2021,86.37
Canada,CAN,6/22/2021,87.62
Canada,CAN,6/23/2021,88.99
Canada,CAN,6/24/2021,90.55
Canada,CAN,6/25/2021,91.93
Canada,CAN,6/26/2021,93.09
Canada,CAN,6/27/2021,94.05
Canada,CAN,6/28/2021,95.91
Canada,CAN,6/29/2021,97.44
Canada,CAN,6/30/2021,99.05
Canada,CAN,7/1/2021,100.22
Canada,CAN,7/2/2021,101.79
Canada,CAN,7/3/2021,102.74
Canada,CAN,7/4/2021,103.59
Canada,CAN,7/5/2021,105.19
Canada,CAN,7/6/2021,106.48
Canada,CAN,7/7/2021,107.81
Canada,CAN,7/8/2021,109.46
Canada,CAN,7/9/2021,110.91
Canada,CAN,7/10/2021,111.87
Canada,CAN,7/11/2021,112.63
Canada,CAN,7/12/2021,113.97
Canada,CAN,7/13/2021,115.07
Canada,CAN,7/14/2021,116.2
Canada,CAN,7/15/2021,117.36
Canada,CAN,7/16/2021,118.51
Canada,CAN,7/17/2021,119.3
Canada,CAN,7/18/2021,119.9
Canada,CAN,7/19/2021,121.03
Canada,CAN,7/20/2021,121.92
Canada,CAN,7/21/2021,122.95
Canada,CAN,7/22/2021,123.96
Canada,CAN,7/23/2021,124.9
Canada,CAN,7/24/2021,125.56
Canada,CAN,7/25/2021,126.08
Canada,CAN,7/26/2021,127.12
Canada,CAN,7/27/2021,127.85
Canada,CAN,7/28/2021,128.58
Canada,CAN,7/29/2021,129.3
Canada,CAN,7/30/2021,129.99
Canada,CAN,7/31/2021,130.44
Canada,CAN,8/1/2021,130.79
Canada,CAN,8/2/2021,131.03
Canada,CAN,8/3/2021,131.85
Canada,CAN,8/4/2021,132.29
Canada,CAN,8/5/2021,132.8
Canada,CAN,8/6/2021,133.27
Canada,CAN,8/7/2021,133.6
Canada,CAN,8/8/2021,133.85
Canada,CAN,8/9/2021,134.37
Canada,CAN,8/10/2021,134.73
Canada,CAN,8/11/2021,135.1
Canada,CAN,8/12/2021,135.51
Canada,CAN,8/13/2021,135.9
Canada,CAN,8/14/2021,136.19
Canada,CAN,8/15/2021,136.45
Canada,CAN,8/16/2021,136.91
Canada,CAN,8/17/2021,137.27
Canada,CAN,8/18/2021,137.61
Canada,CAN,8/19/2021,137.98
Canada,CAN,8/20/2021,138.32
Cape Verde,CPV,3/18/2021,0
Cape Verde,CPV,3/24/2021,0.39
Cape Verde,CPV,5/12/2021,3.83
Cape Verde,CPV,5/18/2021,4.05
Cape Verde,CPV,5/21/2021,4.32
Cape Verde,CPV,5/26/2021,4.39
Cape Verde,CPV,6/8/2021,6.2
Cape Verde,CPV,6/10/2021,7.05
Cape Verde,CPV,6/14/2021,8.08
Cape Verde,CPV,6/15/2021,8.62
Cape Verde,CPV,6/20/2021,11.44
Cape Verde,CPV,6/24/2021,13.37
Cape Verde,CPV,6/28/2021,14.83
Cape Verde,CPV,7/5/2021,17.93
Cape Verde,CPV,7/12/2021,21.67
Cape Verde,CPV,7/13/2021,22.47
Cape Verde,CPV,7/19/2021,23.92
Cape Verde,CPV,7/24/2021,27.51
Cape Verde,CPV,7/26/2021,28.68
Cape Verde,CPV,8/3/2021,33.03
Cape Verde,CPV,8/9/2021,36.83
Cape Verde,CPV,8/16/2021,42.62
Cape Verde,CPV,8/20/2021,47.15
Cayman Islands,CYM,12/26/2020,0
Cayman Islands,CYM,2/4/2021,16.75
Cayman Islands,CYM,2/9/2021,20.71
Cayman Islands,CYM,2/10/2021,21.43
Cayman Islands,CYM,2/12/2021,23.65
Cayman Islands,CYM,2/17/2021,25.45
Cayman Islands,CYM,2/19/2021,26.3
Cayman Islands,CYM,2/20/2021,27.63
Cayman Islands,CYM,2/23/2021,30.34
Cayman Islands,CYM,2/24/2021,31.14
Cayman Islands,CYM,2/25/2021,32.12
Cayman Islands,CYM,3/3/2021,36.53
Cayman Islands,CYM,3/5/2021,40.44
Cayman Islands,CYM,3/12/2021,48.66
Cayman Islands,CYM,3/16/2021,54.75
Cayman Islands,CYM,3/18/2021,58.28
Cayman Islands,CYM,3/19/2021,59.56
Cayman Islands,CYM,3/22/2021,62.62
Cayman Islands,CYM,3/24/2021,65.46
Cayman Islands,CYM,3/25/2021,67.04
Cayman Islands,CYM,3/29/2021,72.43
Cayman Islands,CYM,3/31/2021,75.41
Cayman Islands,CYM,4/1/2021,77.24
Cayman Islands,CYM,4/7/2021,81.37
Cayman Islands,CYM,4/8/2021,83.77
Cayman Islands,CYM,4/9/2021,85.54
Cayman Islands,CYM,4/13/2021,90.49
Cayman Islands,CYM,4/15/2021,92.27
Cayman Islands,CYM,4/16/2021,92.99
Cayman Islands,CYM,4/20/2021,96.39
Cayman Islands,CYM,4/21/2021,97.04
Cayman Islands,CYM,4/30/2021,99.96
Cayman Islands,CYM,5/5/2021,105.86
Cayman Islands,CYM,5/7/2021,106.17
Cayman Islands,CYM,5/13/2021,111.47
Cayman Islands,CYM,5/14/2021,112.17
Cayman Islands,CYM,5/19/2021,114.55
Cayman Islands,CYM,5/25/2021,119.63
Cayman Islands,CYM,5/26/2021,120.73
Cayman Islands,CYM,5/28/2021,121.91
Cayman Islands,CYM,6/2/2021,126.63
Cayman Islands,CYM,6/3/2021,127.77
Cayman Islands,CYM,6/5/2021,129.12
Cayman Islands,CYM,6/8/2021,131.94
Cayman Islands,CYM,6/17/2021,133.17
Cayman Islands,CYM,6/21/2021,135.29
Cayman Islands,CYM,6/22/2021,136.36
Cayman Islands,CYM,6/24/2021,137.44
Cayman Islands,CYM,6/25/2021,138.23
Cayman Islands,CYM,6/28/2021,141.66
Cayman Islands,CYM,6/30/2021,142.31
Cayman Islands,CYM,7/1/2021,142.5
Cayman Islands,CYM,7/2/2021,142.65
Cayman Islands,CYM,7/6/2021,143.17
Cayman Islands,CYM,7/7/2021,143.34
Cayman Islands,CYM,7/8/2021,143.45
Cayman Islands,CYM,7/12/2021,143.99
Cayman Islands,CYM,7/14/2021,144.76
Cayman Islands,CYM,7/15/2021,145.31
Cayman Islands,CYM,7/19/2021,146.2
Cayman Islands,CYM,7/21/2021,146.58
Cayman Islands,CYM,7/22/2021,146.74
Cayman Islands,CYM,7/23/2021,146.86
Cayman Islands,CYM,7/27/2021,147.59
Cayman Islands,CYM,7/29/2021,147.89
Cayman Islands,CYM,7/30/2021,148.67
Cayman Islands,CYM,8/2/2021,149.3
Cayman Islands,CYM,8/6/2021,149.76
Cayman Islands,CYM,8/10/2021,150.47
Cayman Islands,CYM,8/11/2021,150.74
Cayman Islands,CYM,8/12/2021,150.93
Cayman Islands,CYM,8/18/2021,151.61
Cayman Islands,CYM,8/20/2021,151.84
Central African Republic,CAF,5/12/2021,0.01
Central African Republic,CAF,5/31/2021,0.38
Central African Republic,CAF,6/8/2021,0.55
Central African Republic,CAF,6/14/2021,0.62
Central African Republic,CAF,6/15/2021,0.88
Central African Republic,CAF,6/23/2021,1.62
Central African Republic,CAF,6/30/2021,1.63
Central African Republic,CAF,7/19/2021,1.91
Central African Republic,CAF,7/24/2021,1.94
Central African Republic,CAF,8/3/2021,1.96
Central African Republic,CAF,8/16/2021,1.98
Chad,TCD,6/10/2021,0.03
Chad,TCD,6/23/2021,0.05
Chad,TCD,6/28/2021,0.06
Chad,TCD,7/5/2021,0.09
Chad,TCD,7/7/2021,0.12
Chad,TCD,7/15/2021,0.15
Chad,TCD,7/21/2021,0.18
Chad,TCD,7/29/2021,0.18
Chad,TCD,8/5/2021,0.22
Chad,TCD,8/12/2021,0.25
Chad,TCD,8/19/2021,0.28
Chile,CHL,12/24/2020,0
Chile,CHL,12/25/2020,0.03
Chile,CHL,12/26/2020,0.04
Chile,CHL,12/27/2020,0.05
Chile,CHL,12/28/2020,0.05
Chile,CHL,12/29/2020,0.05
Chile,CHL,12/30/2020,0.05
Chile,CHL,12/31/2020,0.05
Chile,CHL,1/1/2021,0.05
Chile,CHL,1/2/2021,0.05
Chile,CHL,1/3/2021,0.05
Chile,CHL,1/4/2021,0.05
Chile,CHL,1/5/2021,0.05
Chile,CHL,1/6/2021,0.06
Chile,CHL,1/7/2021,0.06
Chile,CHL,1/8/2021,0.06
Chile,CHL,1/9/2021,0.06
Chile,CHL,1/10/2021,0.06
Chile,CHL,1/11/2021,0.06
Chile,CHL,1/12/2021,0.06
Chile,CHL,1/13/2021,0.06
Chile,CHL,1/14/2021,0.1
Chile,CHL,1/15/2021,0.12
Chile,CHL,1/16/2021,0.12
Chile,CHL,1/17/2021,0.12
Chile,CHL,1/18/2021,0.17
Chile,CHL,1/19/2021,0.28
Chile,CHL,1/20/2021,0.32
Chile,CHL,1/21/2021,0.34
Chile,CHL,1/22/2021,0.34
Chile,CHL,1/23/2021,0.34
Chile,CHL,1/24/2021,0.34
Chile,CHL,1/25/2021,0.35
Chile,CHL,1/26/2021,0.35
Chile,CHL,1/27/2021,0.35
Chile,CHL,1/28/2021,0.35
Chile,CHL,1/29/2021,0.35
Chile,CHL,1/30/2021,0.35
Chile,CHL,1/31/2021,0.35
Chile,CHL,2/1/2021,0.35
Chile,CHL,2/2/2021,0.42
Chile,CHL,2/3/2021,1.31
Chile,CHL,2/4/2021,2.23
Chile,CHL,2/5/2021,3.12
Chile,CHL,2/6/2021,3.27
Chile,CHL,2/7/2021,3.31
Chile,CHL,2/8/2021,4.53
Chile,CHL,2/9/2021,5.9
Chile,CHL,2/10/2021,7.37
Chile,CHL,2/11/2021,8.7
Chile,CHL,2/12/2021,9.9
Chile,CHL,2/13/2021,10.06
Chile,CHL,2/14/2021,10.08
Chile,CHL,2/15/2021,11.47
Chile,CHL,2/16/2021,12.62
Chile,CHL,2/17/2021,13.6
Chile,CHL,2/18/2021,14.42
Chile,CHL,2/19/2021,15.16
Chile,CHL,2/20/2021,15.21
Chile,CHL,2/21/2021,15.22
Chile,CHL,2/22/2021,15.78
Chile,CHL,2/23/2021,16.28
Chile,CHL,2/24/2021,16.73
Chile,CHL,2/25/2021,17.18
Chile,CHL,2/26/2021,17.59
Chile,CHL,2/27/2021,17.64
Chile,CHL,2/28/2021,17.64
Chile,CHL,3/1/2021,18.36
Chile,CHL,3/2/2021,19.26
Chile,CHL,3/3/2021,20.89
Chile,CHL,3/4/2021,22.51
Chile,CHL,3/5/2021,24.07
Chile,CHL,3/6/2021,24.25
Chile,CHL,3/7/2021,24.29
Chile,CHL,3/8/2021,26.13
Chile,CHL,3/9/2021,28.1
Chile,CHL,3/10/2021,30.2
Chile,CHL,3/11/2021,32.38
Chile,CHL,3/12/2021,34.34
Chile,CHL,3/13/2021,34.6
Chile,CHL,3/14/2021,34.63
Chile,CHL,3/15/2021,36.89
Chile,CHL,3/16/2021,39.03
Chile,CHL,3/17/2021,40.95
Chile,CHL,3/18/2021,42.71
Chile,CHL,3/19/2021,44.25
Chile,CHL,3/20/2021,44.43
Chile,CHL,3/21/2021,44.45
Chile,CHL,3/22/2021,45.85
Chile,CHL,3/23/2021,47.11
Chile,CHL,3/24/2021,48.26
Chile,CHL,3/25/2021,49.37
Chile,CHL,3/26/2021,50.51
Chile,CHL,3/27/2021,50.59
Chile,CHL,3/28/2021,50.6
Chile,CHL,3/29/2021,51.99
Chile,CHL,3/30/2021,53.45
Chile,CHL,3/31/2021,54.92
Chile,CHL,4/1/2021,56.51
Chile,CHL,4/2/2021,56.54
Chile,CHL,4/3/2021,56.56
Chile,CHL,4/4/2021,56.57
Chile,CHL,4/5/2021,58.06
Chile,CHL,4/6/2021,59.31
Chile,CHL,4/7/2021,60.53
Chile,CHL,4/8/2021,61.78
Chile,CHL,4/9/2021,62.93
Chile,CHL,4/10/2021,63.07
Chile,CHL,4/11/2021,63.08
Chile,CHL,4/12/2021,64.32
Chile,CHL,4/13/2021,65.55
Chile,CHL,4/14/2021,66.75
Chile,CHL,4/15/2021,67.83
Chile,CHL,4/16/2021,68.85
Chile,CHL,4/17/2021,68.97
Chile,CHL,4/18/2021,68.98
Chile,CHL,4/19/2021,70
Chile,CHL,4/20/2021,70.99
Chile,CHL,4/21/2021,71.92
Chile,CHL,4/22/2021,72.97
Chile,CHL,4/23/2021,73.93
Chile,CHL,4/24/2021,74.02
Chile,CHL,4/25/2021,74.03
Chile,CHL,4/26/2021,75.06
Chile,CHL,4/27/2021,75.96
Chile,CHL,4/28/2021,76.84
Chile,CHL,4/29/2021,77.65
Chile,CHL,4/30/2021,78.11
Chile,CHL,5/1/2021,78.12
Chile,CHL,5/2/2021,78.13
Chile,CHL,5/3/2021,78.93
Chile,CHL,5/4/2021,79.81
Chile,CHL,5/5/2021,80.73
Chile,CHL,5/6/2021,81.56
Chile,CHL,5/7/2021,82.33
Chile,CHL,5/8/2021,82.47
Chile,CHL,5/9/2021,82.47
Chile,CHL,5/10/2021,83.38
Chile,CHL,5/11/2021,84.39
Chile,CHL,5/12/2021,85.35
Chile,CHL,5/13/2021,86.18
Chile,CHL,5/14/2021,87.01
Chile,CHL,5/15/2021,87.02
Chile,CHL,5/16/2021,87.02
Chile,CHL,5/17/2021,87.92
Chile,CHL,5/18/2021,88.88
Chile,CHL,5/19/2021,89.75
Chile,CHL,5/20/2021,90.76
Chile,CHL,5/21/2021,90.81
Chile,CHL,5/22/2021,90.98
Chile,CHL,5/23/2021,91
Chile,CHL,5/24/2021,92.24
Chile,CHL,5/25/2021,93.53
Chile,CHL,5/26/2021,94.73
Chile,CHL,5/27/2021,95.79
Chile,CHL,5/28/2021,96.77
Chile,CHL,5/29/2021,97.02
Chile,CHL,5/30/2021,97.07
Chile,CHL,5/31/2021,98.2
Chile,CHL,6/1/2021,99.36
Chile,CHL,6/2/2021,100.42
Chile,CHL,6/3/2021,101.28
Chile,CHL,6/4/2021,102.04
Chile,CHL,6/5/2021,102.24
Chile,CHL,6/6/2021,102.26
Chile,CHL,6/7/2021,103.21
Chile,CHL,6/8/2021,104.18
Chile,CHL,6/9/2021,105.19
Chile,CHL,6/10/2021,106.26
Chile,CHL,6/11/2021,107.19
Chile,CHL,6/12/2021,107.36
Chile,CHL,6/13/2021,107.37
Chile,CHL,6/14/2021,108.53
Chile,CHL,6/15/2021,109.64
Chile,CHL,6/16/2021,110.82
Chile,CHL,6/17/2021,111.78
Chile,CHL,6/18/2021,112.35
Chile,CHL,6/19/2021,112.54
Chile,CHL,6/20/2021,112.56
Chile,CHL,6/21/2021,112.66
Chile,CHL,6/22/2021,114.28
Chile,CHL,6/23/2021,115.59
Chile,CHL,6/24/2021,116.92
Chile,CHL,6/25/2021,118.02
Chile,CHL,6/26/2021,118.3
Chile,CHL,6/27/2021,118.33
Chile,CHL,6/28/2021,118.36
Chile,CHL,6/29/2021,119.66
Chile,CHL,6/30/2021,120.74
Chile,CHL,7/1/2021,121.69
Chile,CHL,7/2/2021,122.43
Chile,CHL,7/3/2021,122.63
Chile,CHL,7/4/2021,122.65
Chile,CHL,7/5/2021,123.46
Chile,CHL,7/6/2021,124.15
Chile,CHL,7/7/2021,124.99
Chile,CHL,7/8/2021,125.81
Chile,CHL,7/9/2021,126.54
Chile,CHL,7/10/2021,126.77
Chile,CHL,7/11/2021,126.8
Chile,CHL,7/12/2021,127.74
Chile,CHL,7/13/2021,128.7
Chile,CHL,7/14/2021,129.55
Chile,CHL,7/15/2021,130.42
Chile,CHL,7/16/2021,130.45
Chile,CHL,7/17/2021,130.57
Chile,CHL,7/18/2021,130.59
Chile,CHL,7/19/2021,131.23
Chile,CHL,7/20/2021,131.93
Chile,CHL,7/21/2021,132.48
Chile,CHL,7/22/2021,132.89
Chile,CHL,7/23/2021,133.5
Chile,CHL,7/24/2021,133.68
Chile,CHL,7/25/2021,133.7
Chile,CHL,7/26/2021,133.99
Chile,CHL,7/27/2021,134.26
Chile,CHL,7/28/2021,134.44
Chile,CHL,7/29/2021,134.92
Chile,CHL,7/30/2021,135.32
Chile,CHL,7/31/2021,135.38
Chile,CHL,8/1/2021,135.38
Chile,CHL,8/2/2021,136.03
Chile,CHL,8/3/2021,136.75
Chile,CHL,8/4/2021,137.09
Chile,CHL,8/5/2021,137.33
Chile,CHL,8/6/2021,137.52
Chile,CHL,8/7/2021,137.52
Chile,CHL,8/8/2021,137.52
Chile,CHL,8/9/2021,138.04
Chile,CHL,8/10/2021,138.49
Chile,CHL,8/11/2021,139.49
Chile,CHL,8/12/2021,140.39
Chile,CHL,8/13/2021,141.16
Chile,CHL,8/14/2021,141.19
Chile,CHL,8/15/2021,141.19
Chile,CHL,8/16/2021,142.33
Chile,CHL,8/17/2021,143.58
Chile,CHL,8/18/2021,144.56
Chile,CHL,8/19/2021,145.41
China,CHN,12/15/2020,0.1
China,CHN,12/31/2020,0.31
China,CHN,1/9/2021,0.63
China,CHN,1/13/2021,0.69
China,CHN,1/20/2021,1.04
China,CHN,1/27/2021,1.58
China,CHN,1/31/2021,1.67
China,CHN,2/3/2021,2.17
China,CHN,2/9/2021,2.82
China,CHN,2/28/2021,3.65
China,CHN,3/14/2021,4.51
China,CHN,3/20/2021,5.21
China,CHN,3/22/2021,5.59
China,CHN,3/23/2021,5.76
China,CHN,3/24/2021,5.97
China,CHN,3/25/2021,6.35
China,CHN,3/26/2021,6.77
China,CHN,3/27/2021,7.12
China,CHN,3/28/2021,7.41
China,CHN,3/29/2021,7.71
China,CHN,3/30/2021,7.97
China,CHN,3/31/2021,8.32
China,CHN,4/1/2021,8.8
China,CHN,4/2/2021,9.3
China,CHN,4/3/2021,9.5
China,CHN,4/4/2021,9.72
China,CHN,4/5/2021,9.92
China,CHN,4/6/2021,10.14
China,CHN,4/7/2021,10.36
China,CHN,4/8/2021,10.78
China,CHN,4/9/2021,11.19
China,CHN,4/10/2021,11.43
China,CHN,4/11/2021,11.63
China,CHN,4/12/2021,11.95
China,CHN,4/13/2021,12.2
China,CHN,4/14/2021,12.45
China,CHN,4/15/2021,12.75
China,CHN,4/16/2021,13.02
China,CHN,4/17/2021,13.19
China,CHN,4/18/2021,13.35
China,CHN,4/19/2021,13.55
China,CHN,4/20/2021,13.82
China,CHN,4/21/2021,14.19
China,CHN,4/22/2021,14.68
China,CHN,4/23/2021,15.01
China,CHN,4/24/2021,15.31
China,CHN,4/25/2021,15.63
China,CHN,4/26/2021,15.94
China,CHN,4/27/2021,16.39
China,CHN,4/28/2021,16.95
China,CHN,4/29/2021,17.61
China,CHN,4/30/2021,18.42
China,CHN,5/1/2021,18.79
China,CHN,5/2/2021,19.13
China,CHN,5/3/2021,19.45
China,CHN,5/4/2021,19.77
China,CHN,5/5/2021,20.12
China,CHN,5/6/2021,20.69
China,CHN,5/7/2021,21.41
China,CHN,5/8/2021,22.06
China,CHN,5/9/2021,22.53
China,CHN,5/10/2021,23.13
China,CHN,5/11/2021,23.81
China,CHN,5/12/2021,24.61
China,CHN,5/13/2021,25.49
China,CHN,5/14/2021,26.45
China,CHN,5/15/2021,27.3
China,CHN,5/16/2021,28.27
China,CHN,5/17/2021,29.32
China,CHN,5/18/2021,30.27
China,CHN,5/19/2021,31.23
China,CHN,5/20/2021,32.42
China,CHN,5/21/2021,33.58
China,CHN,5/22/2021,34.55
China,CHN,5/23/2021,35.49
China,CHN,5/24/2021,36.63
China,CHN,5/25/2021,37.98
China,CHN,5/26/2021,39.37
China,CHN,5/27/2021,40.6
China,CHN,5/28/2021,41.89
China,CHN,5/29/2021,43.14
China,CHN,5/30/2021,44.41
China,CHN,5/31/2021,45.96
China,CHN,6/1/2021,47.38
China,CHN,6/2/2021,48.97
China,CHN,6/3/2021,50.27
China,CHN,6/4/2021,51.72
China,CHN,6/5/2021,53.02
China,CHN,6/6/2021,54.04
China,CHN,6/7/2021,55.17
China,CHN,6/8/2021,56.2
China,CHN,6/9/2021,57.31
China,CHN,6/10/2021,58.73
China,CHN,6/11/2021,59.99
China,CHN,6/12/2021,61.04
China,CHN,6/13/2021,62.03
China,CHN,6/14/2021,62.82
China,CHN,6/15/2021,64.19
China,CHN,6/16/2021,65.67
China,CHN,6/17/2021,67.16
China,CHN,6/18/2021,68.8
China,CHN,6/19/2021,70.21
China,CHN,6/20/2021,71.51
China,CHN,6/21/2021,72.93
China,CHN,6/22/2021,74.46
China,CHN,6/23/2021,76.14
China,CHN,6/24/2021,77.86
China,CHN,6/25/2021,79.47
China,CHN,6/26/2021,80.96
China,CHN,6/27/2021,82.39
China,CHN,6/28/2021,83.84
China,CHN,6/29/2021,85.16
China,CHN,6/30/2021,86.48
China,CHN,7/1/2021,87.83
China,CHN,7/2/2021,89.15
China,CHN,7/3/2021,90.04
China,CHN,7/4/2021,90.7
China,CHN,7/5/2021,91.6
China,CHN,7/6/2021,92.52
China,CHN,7/7/2021,93.26
China,CHN,7/8/2021,94.09
China,CHN,7/9/2021,94.87
China,CHN,7/10/2021,95.47
China,CHN,7/11/2021,96.05
China,CHN,7/12/2021,96.67
China,CHN,7/13/2021,97.41
China,CHN,7/14/2021,98.28
China,CHN,7/15/2021,99.1
China,CHN,7/16/2021,99.88
China,CHN,7/17/2021,100.56
China,CHN,7/18/2021,101.2
China,CHN,7/19/2021,101.94
China,CHN,7/20/2021,102.72
China,CHN,7/21/2021,103.63
China,CHN,7/22/2021,104.74
China,CHN,7/23/2021,105.95
China,CHN,7/24/2021,106.9
China,CHN,7/25/2021,107.71
China,CHN,7/26/2021,108.79
China,CHN,7/27/2021,110.01
China,CHN,7/28/2021,111.25
China,CHN,7/29/2021,112.5
China,CHN,7/30/2021,113.76
China,CHN,7/31/2021,114.83
China,CHN,8/1/2021,115.99
China,CHN,8/2/2021,117.32
China,CHN,8/3/2021,118.69
China,CHN,8/4/2021,119.93
China,CHN,8/5/2021,121.02
China,CHN,8/6/2021,122.13
China,CHN,8/7/2021,123
China,CHN,8/8/2021,123.84
China,CHN,8/9/2021,123.84
China,CHN,8/10/2021,125.62
China,CHN,8/11/2021,126.46
China,CHN,8/12/2021,127.31
China,CHN,8/13/2021,128.14
China,CHN,8/14/2021,128.8
China,CHN,8/15/2021,129.43
China,CHN,8/16/2021,130.3
China,CHN,8/17/2021,131.12
China,CHN,8/18/2021,132.02
China,CHN,8/19/2021,132.87
China,CHN,8/20/2021,133.7
Colombia,COL,2/17/2021,0
Colombia,COL,2/18/2021,0.02
Colombia,COL,2/19/2021,0.04
Colombia,COL,2/20/2021,0.07
Colombia,COL,2/21/2021,0.08
Colombia,COL,2/22/2021,0.09
Colombia,COL,2/23/2021,0.09
Colombia,COL,2/24/2021,0.1
Colombia,COL,2/25/2021,0.13
Colombia,COL,2/26/2021,0.16
Colombia,COL,2/27/2021,0.22
Colombia,COL,2/28/2021,0.26
Colombia,COL,3/1/2021,0.29
Colombia,COL,3/2/2021,0.33
Colombia,COL,3/3/2021,0.38
Colombia,COL,3/4/2021,0.41
Colombia,COL,3/5/2021,0.47
Colombia,COL,3/6/2021,0.53
Colombia,COL,3/7/2021,0.59
Colombia,COL,3/8/2021,0.62
Colombia,COL,3/9/2021,0.79
Colombia,COL,3/10/2021,0.94
Colombia,COL,3/11/2021,1.16
Colombia,COL,3/12/2021,1.36
Colombia,COL,3/13/2021,1.54
Colombia,COL,3/14/2021,1.66
Colombia,COL,3/15/2021,1.8
Colombia,COL,3/16/2021,1.92
Colombia,COL,3/17/2021,2.01
Colombia,COL,3/18/2021,2.12
Colombia,COL,3/19/2021,2.22
Colombia,COL,3/20/2021,2.32
Colombia,COL,3/21/2021,2.39
Colombia,COL,3/22/2021,2.43
Colombia,COL,3/23/2021,2.55
Colombia,COL,3/24/2021,2.72
Colombia,COL,3/25/2021,2.9
Colombia,COL,3/26/2021,3.14
Colombia,COL,3/27/2021,3.39
Colombia,COL,3/28/2021,3.57
Colombia,COL,3/29/2021,3.86
Colombia,COL,3/30/2021,4.17
Colombia,COL,3/31/2021,4.41
Colombia,COL,4/1/2021,4.52
Colombia,COL,4/2/2021,4.59
Colombia,COL,4/3/2021,4.68
Colombia,COL,4/4/2021,4.73
Colombia,COL,4/5/2021,4.87
Colombia,COL,4/7/2021,5.29
Colombia,COL,4/8/2021,5.53
Colombia,COL,4/9/2021,5.79
Colombia,COL,4/10/2021,5.98
Colombia,COL,4/12/2021,6.24
Colombia,COL,4/13/2021,6.58
Colombia,COL,4/14/2021,6.79
Colombia,COL,4/16/2021,7.06
Colombia,COL,4/17/2021,7.29
Colombia,COL,4/18/2021,7.41
Colombia,COL,4/19/2021,7.6
Colombia,COL,4/20/2021,7.82
Colombia,COL,4/21/2021,8.12
Colombia,COL,4/22/2021,8.3
Colombia,COL,4/23/2021,8.49
Colombia,COL,4/24/2021,8.65
Colombia,COL,4/25/2021,8.75
Colombia,COL,4/27/2021,9.09
Colombia,COL,4/28/2021,9.27
Colombia,COL,4/29/2021,9.48
Colombia,COL,4/30/2021,9.8
Colombia,COL,5/1/2021,10.05
Colombia,COL,5/2/2021,10.26
Colombia,COL,5/7/2021,11.98
Colombia,COL,5/10/2021,12.73
Colombia,COL,5/11/2021,13.12
Colombia,COL,5/12/2021,13.46
Colombia,COL,5/13/2021,13.84
Colombia,COL,5/15/2021,14.49
Colombia,COL,5/16/2021,14.66
Colombia,COL,5/17/2021,14.81
Colombia,COL,5/18/2021,15.17
Colombia,COL,5/19/2021,15.45
Colombia,COL,5/20/2021,15.74
Colombia,COL,5/22/2021,16.19
Colombia,COL,5/23/2021,16.32
Colombia,COL,5/24/2021,16.56
Colombia,COL,5/25/2021,16.93
Colombia,COL,5/26/2021,17.38
Colombia,COL,5/29/2021,18.99
Colombia,COL,5/30/2021,19.31
Colombia,COL,5/31/2021,19.83
Colombia,COL,6/1/2021,20.41
Colombia,COL,6/2/2021,21.02
Colombia,COL,6/3/2021,21.58
Colombia,COL,6/4/2021,22.1
Colombia,COL,6/5/2021,22.57
Colombia,COL,6/6/2021,22.83
Colombia,COL,6/7/2021,23.06
Colombia,COL,6/8/2021,23.54
Colombia,COL,6/9/2021,23.99
Colombia,COL,6/11/2021,24.98
Colombia,COL,6/12/2021,25.39
Colombia,COL,6/13/2021,25.6
Colombia,COL,6/14/2021,25.88
Colombia,COL,6/17/2021,27.64
Colombia,COL,6/19/2021,28.94
Colombia,COL,6/20/2021,29.39
Colombia,COL,6/21/2021,30.07
Colombia,COL,6/22/2021,30.82
Colombia,COL,6/23/2021,31.52
Colombia,COL,6/24/2021,32.16
Colombia,COL,6/25/2021,32.81
Colombia,COL,6/26/2021,33.46
Colombia,COL,6/27/2021,33.86
Colombia,COL,6/28/2021,34.53
Colombia,COL,6/29/2021,35.26
Colombia,COL,6/30/2021,35.93
Colombia,COL,7/1/2021,36.51
Colombia,COL,7/2/2021,37.06
Colombia,COL,7/3/2021,37.57
Colombia,COL,7/4/2021,37.86
Colombia,COL,7/5/2021,38.2
Colombia,COL,7/7/2021,39.7
Colombia,COL,7/10/2021,40.5
Colombia,COL,7/11/2021,42.53
Colombia,COL,7/12/2021,43.06
Colombia,COL,7/14/2021,44.46
